Jobs_per_ 1Minute,Jobs_per_ 5 Minutes,Jobs_per_ 15Minutes,Mem capacity,Disk_capacity_GB,Num_of_CPU_Cores,CPU_speed_per_Core,Avg_Recieve_Kbps,Avg_Transmit_Kbps,Class_Name
3.5,3.9,4.2,20,128.72872,8,1,25.981,136.945,'Very Low'
4.273,4.818,5.0,20,128.72872,8,1,25.981,136.945,'Very Low'
7.2,7.3,8.1,20,128.72872,8,1,25.981,136.945,'Very Low'
4.9,5.3,3.9,20,128.72872,8,1,25.981,136.945,'Very Low'
2.1,2.1,2.1,20,128.72872,8,1,25.981,136.945,'Very Low'
2.636,2.273,2.182,20,128.72872,8,1,25.981,136.945,'Very Low'
4.3,4.7,5.1,20,128.72872,8,1,25.981,136.945,'Very Low'
7.545,8.273,8.909,20,128.72872,8,1,25.981,136.945,'Very Low'
37.1,35.1,34.2,20,128.72872,8,1,25.981,136.945,'Low'
28.636,27.909,26.545,20,128.72872,8,1,25.981,136.945,'Low'
22.1,22.9,22.1,20,128.72872,8,1,25.981,136.945,'Very Low'
18.4,16.4,17.9,20,128.72872,8,1,25.981,136.945,'Very Low'
45.273,46.909,47.636,20,128.72872,8,1,25.981,136.945,'Medium'
41.7,37.1,34.0,20,128.72872,8,1,25.981,136.945,'Low'
26.1,24.6,24.8,20,128.72872,8,1,25.981,136.945,'Very Low'
27.0,28.909,27.909,20,128.72872,8,1,25.981,136.945,'Low'
13.2,12.2,8.7,20,128.72872,8,1,25.981,136.945,'Very Low'
1.6,1.4,1.8,20,128.72872,8,1,25.981,136.945,'Very Low'
1.9,1.8,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.909,1.818,1.909,20,128.72872,8,1,25.981,136.945,'Very Low'
1.8,1.8,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.364,2.909,3.727,20,128.72872,8,1,25.981,136.945,'Very Low'
11.0,11.0,11.8,20,128.72872,8,1,25.981,136.945,'Very Low'
6.6,6.1,4.2,20,128.72872,8,1,25.981,136.945,'Very Low'
2.455,2.364,2.273,20,128.72872,8,1,25.981,136.945,'Very Low'
3.3,3.5,3.9,20,128.72872,8,1,25.981,136.945,'Very Low'
4.1,3.9,3.5,20,128.72872,8,1,25.981,136.945,'Very Low'
3.364,3.0,3.455,20,128.72872,8,1,25.981,136.945,'Very Low'
6.9,8.3,11.3,20,128.72872,8,1,25.981,136.945,'Very Low'
18.1,18.0,17.2,20,128.72872,8,1,25.981,136.945,'Very Low'
20.4,22.2,23.3,20,128.72872,8,1,25.981,136.945,'Very Low'
21.818,19.818,19.545,20,128.72872,8,1,25.981,136.945,'Very Low'
27.1,26.8,28.8,20,128.72872,8,1,25.981,136.945,'Very Low'
34.8,37.1,38.4,20,128.72872,8,1,25.981,136.945,'Low'
40.091,39.182,36.818,20,128.72872,8,1,25.981,136.945,'Low'
28.4,29.0,28.7,20,128.72872,8,1,25.981,136.945,'Low'
21.4,19.6,15.9,20,128.72872,8,1,25.981,136.945,'Very Low'
4.818,3.818,3.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.7,1.5,1.6,20,128.72872,8,1,25.981,136.945,'Very Low'
1.6,1.5,1.7,20,128.72872,8,1,25.981,136.945,'Very Low'
1.6,1.4,1.8,20,128.72872,8,1,25.981,136.945,'Very Low'
2.0,2.0,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.7,1.7,1.9,20,128.72872,8,1,25.981,136.945,'Very Low'
2.273,2.636,3.727,20,128.72872,8,1,25.981,136.945,'Very Low'
9.2,8.5,8.6,20,128.72872,8,1,25.981,136.945,'Very Low'
5.9,5.5,4.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.4,2.0,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.455,2.182,2.091,20,128.72872,8,1,25.981,136.945,'Very Low'
3.2,3.4,3.7,20,128.72872,8,1,25.981,136.945,'Very Low'
4.5,4.4,5.4,20,128.72872,8,1,25.981,136.945,'Very Low'
8.8,10.0,12.6,20,128.72872,8,1,25.981,136.945,'Very Low'
18.7,19.4,20.1,20,128.72872,8,1,25.981,136.945,'Very Low'
30.1,29.9,29.0,20,128.72872,8,1,25.981,136.945,'Low'
23.364,26.636,29.182,20,128.72872,8,1,25.981,136.945,'Very Low'
24.5,22.6,22.6,20,128.72872,8,1,25.981,136.945,'Low'
48.8,51.0,48.3,20,128.72872,8,1,25.981,136.945,'Low'
21.455,20.364,21.818,20,128.72872,8,1,25.981,136.945,'Very Low'
29.0,31.4,30.5,20,128.72872,8,1,25.981,136.945,'Very Low'
3.5,3.7,3.6,20,128.72872,8,1,25.981,136.945,'Very Low'
2.727,2.727,2.455,20,128.72872,8,1,25.981,136.945,'Very Low'
2.2,2.0,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.0,2.0,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.727,2.273,2.182,20,128.72872,8,1,25.981,136.945,'Very Low'
2.0,2.0,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.7,3.0,3.0,20,128.72872,8,1,25.981,136.945,'Very Low'
3.6,3.9,5.0,20,128.72872,8,1,25.981,136.945,'Very Low'
9.727,8.455,8.0,20,128.72872,8,1,25.981,136.945,'Very Low'
5.2,5.3,3.9,20,128.72872,8,1,25.981,136.945,'Very Low'
2.1,2.0,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.273,2.182,2.273,20,128.72872,8,1,25.981,136.945,'Very Low'
3.1,3.1,3.3,20,128.72872,8,1,25.981,136.945,'Very Low'
3.6,3.1,2.8,20,128.72872,8,1,25.981,136.945,'Very Low'
2.5,2.4,2.8,20,128.72872,8,1,25.981,136.945,'Very Low'
4.909,5.0,4.818,20,128.72872,8,1,25.981,136.945,'Very Low'
6.1,4.7,5.0,20,128.72872,8,1,25.981,136.945,'Very Low'
7.5,8.2,9.5,20,128.72872,8,1,25.981,136.945,'Very Low'
14.273,13.909,14.727,20,128.72872,8,1,25.981,136.945,'Very Low'
18.5,17.8,16.5,20,128.72872,8,1,25.981,136.945,'Very Low'
10.3,10.5,11.4,20,128.72872,8,1,25.981,136.945,'Very Low'
13.2,12.2,10.9,20,128.72872,8,1,25.981,136.945,'Very Low'
8.364,8.727,9.727,20,128.72872,8,1,25.981,136.945,'Very Low'
11.1,10.5,9.9,20,128.72872,8,1,25.981,136.945,'Very Low'
7.8,7.8,7.4,20,128.72872,8,1,25.981,136.945,'Very Low'
7.091,7.091,6.727,20,128.72872,8,1,25.981,136.945,'Very Low'
3.5,3.3,3.1,20,128.72872,8,1,25.981,136.945,'Very Low'
3.3,3.3,3.0,20,128.72872,8,1,25.981,136.945,'Very Low'
3.4,3.2,3.3,20,128.72872,8,1,25.981,136.945,'Very Low'
3.182,3.727,4.0,20,128.72872,8,1,25.981,136.945,'Very Low'
8.9,8.1,7.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.4,2.9,3.9,20,128.72872,8,1,25.981,136.945,'Very Low'
7.0,7.727,8.273,20,128.72872,8,1,25.981,136.945,'Very Low'
8.3,5.7,3.7,20,128.72872,8,1,25.981,136.945,'Very Low'
2.0,2.2,3.8,20,128.72872,8,1,25.981,136.945,'Very Low'
15.0,15.3,15.8,20,128.72872,8,1,25.981,136.945,'Very Low'
15.545,14.727,13.818,20,128.72872,8,1,25.981,136.945,'Very Low'
10.4,8.9,8.3,20,128.72872,8,1,25.981,136.945,'Very Low'
4.1,3.3,2.5,20,128.72872,8,1,25.981,136.945,'Very Low'
2.364,2.182,2.091,20,128.72872,8,1,25.981,136.945,'Very Low'
3.9,3.8,3.9,20,128.72872,8,1,25.981,136.945,'Very Low'
3.9,5.4,7.6,20,128.72872,8,1,25.981,136.945,'Very Low'
9.8,7.7,6.2,20,128.72872,8,1,25.981,136.945,'Very Low'
7.3,7.2,7.8,20,128.72872,8,1,25.981,136.945,'Very Low'
4.4,3.9,3.9,20,128.72872,8,1,25.981,136.945,'Very Low'
2.8,3.0,3.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.364,2.182,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.2,2.0,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.3,2.2,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.273,2.182,2.364,20,128.72872,8,1,25.981,136.945,'Very Low'
5.8,5.1,4.9,20,128.72872,8,1,25.981,136.945,'Very Low'
2.7,3.4,5.6,20,128.72872,8,1,25.981,136.945,'Very Low'
12.909,13.273,13.455,20,128.72872,8,1,25.981,136.945,'Very Low'
4.4,4.8,5.7,20,128.72872,8,1,25.981,136.945,'Very Low'
10.0,9.636,9.364,20,128.72872,8,1,25.981,136.945,'Very Low'
9.1,9.0,9.0,20,128.72872,8,1,25.981,136.945,'Very Low'
9.8,9.9,10.7,20,128.72872,8,1,25.981,136.945,'Very Low'
15.5,15.1,14.1,20,128.72872,8,1,25.981,136.945,'Very Low'
8.727,8.545,8.727,20,128.72872,8,1,25.981,136.945,'Very Low'
9.1,11.1,12.0,20,128.72872,8,1,25.981,136.945,'Very Low'
19.6,17.0,19.3,20,128.72872,8,1,25.981,136.945,'Very Low'
37.0,36.636,34.818,20,128.72872,8,1,25.981,136.945,'Low'
21.9,21.3,22.5,20,128.72872,8,1,25.981,136.945,'Very Low'
22.1,23.5,28.3,20,128.72872,8,1,25.981,136.945,'Very Low'
51.7,51.0,47.5,20,128.72872,8,1,25.981,136.945,'Low'
29.909,28.273,25.273,20,128.72872,8,1,25.981,136.945,'Very Low'
11.6,11.7,9.8,20,128.72872,8,1,25.981,136.945,'Very Low'
4.2,4.3,3.6,20,128.72872,8,1,25.981,136.945,'Very Low'
1.455,1.636,1.727,20,128.72872,8,1,25.981,136.945,'Very Low'
1.5,1.4,1.9,20,128.72872,8,1,25.981,136.945,'Very Low'
1.8,1.8,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.3,2.0,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.545,1.545,1.818,20,128.72872,8,1,25.981,136.945,'Very Low'
2.2,2.5,2.4,20,128.72872,8,1,25.981,136.945,'Very Low'
2.2,2.5,3.3,20,128.72872,8,1,25.981,136.945,'Very Low'
6.0,6.818,7.545,20,128.72872,8,1,25.981,136.945,'Very Low'
11.4,6.5,4.4,20,128.72872,8,1,25.981,136.945,'Very Low'
2.0,2.0,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.1,2.2,2.3,20,128.72872,8,1,25.981,136.945,'Very Low'
2.727,3.091,3.091,20,128.72872,8,1,25.981,136.945,'Very Low'
6.7,6.5,6.1,20,128.72872,8,1,25.981,136.945,'Very Low'
4.273,4.636,5.455,20,128.72872,8,1,25.981,136.945,'Very Low'
9.9,10.0,10.9,20,128.72872,8,1,25.981,136.945,'Very Low'
18.3,19.3,22.4,20,128.72872,8,1,25.981,136.945,'Very Low'
24.0,20.2,16.7,20,128.72872,8,1,25.981,136.945,'Low'
14.636,13.818,14.091,20,128.72872,8,1,25.981,136.945,'Very Low'
16.2,16.7,19.7,20,128.72872,8,1,25.981,136.945,'Very Low'
26.8,24.5,23.2,20,128.72872,8,1,25.981,136.945,'Very Low'
23.091,22.455,20.0,20,128.72872,8,1,25.981,136.945,'Very Low'
11.2,11.1,10.6,20,128.72872,8,1,25.981,136.945,'Very Low'
6.5,4.8,4.9,20,128.72872,8,1,25.981,136.945,'Very Low'
4.7,4.1,2.9,20,128.72872,8,1,25.981,136.945,'Very Low'
1.0,1.0,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.5,1.1,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.2,1.2,1.2,20,128.72872,8,1,25.981,136.945,'Very Low'
1.636,1.273,1.273,20,128.72872,8,1,25.981,136.945,'Very Low'
4.7,4.7,5.1,20,128.72872,8,1,25.981,136.945,'Very Low'
4.3,5.1,5.5,20,128.72872,8,1,25.981,136.945,'Very Low'
7.1,8.7,9.9,20,128.72872,8,1,25.981,136.945,'Very Low'
9.727,6.545,4.455,20,128.72872,8,1,25.981,136.945,'Very Low'
1.3,1.4,1.1,20,128.72872,8,1,25.981,136.945,'Very Low'
1.5,1.3,1.5,20,128.72872,8,1,25.981,136.945,'Very Low'
2.0,1.909,1.818,20,128.72872,8,1,25.981,136.945,'Very Low'
1.1,1.3,1.3,20,128.72872,8,1,25.981,136.945,'Very Low'
4.1,3.7,4.7,20,128.72872,8,1,25.981,136.945,'Very Low'
15.364,16.818,17.636,20,128.72872,8,1,25.981,136.945,'Very Low'
18.4,18.0,18.6,20,128.72872,8,1,25.981,136.945,'Very Low'
27.0,25.9,26.5,20,128.72872,8,1,25.981,136.945,'Low'
27.0,26.091,27.818,20,128.72872,8,1,25.981,136.945,'Low'
41.4,41.7,40.9,20,128.72872,8,1,25.981,136.945,'Low'
35.5,34.8,36.8,20,128.72872,8,1,25.981,136.945,'Low'
45.4,45.9,40.4,20,128.72872,8,1,25.981,136.945,'Low'
15.364,14.0,13.0,20,128.72872,8,1,25.981,136.945,'Very Low'
4.1,4.2,3.3,20,128.72872,8,1,25.981,136.945,'Very Low'
1.273,1.091,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.1,1.1,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.5,1.2,1.1,20,128.72872,8,1,25.981,136.945,'Very Low'
1.2,1.1,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.182,2.0,2.818,20,128.72872,8,1,25.981,136.945,'Very Low'
6.4,6.8,7.8,20,128.72872,8,1,25.981,136.945,'Very Low'
12.8,16.0,18.1,20,128.72872,8,1,25.981,136.945,'Very Low'
14.364,13.818,11.455,20,128.72872,8,1,25.981,136.945,'Very Low'
5.3,5.6,6.3,20,128.72872,8,1,25.981,136.945,'Very Low'
10.1,10.2,10.2,20,128.72872,8,1,25.981,136.945,'Very Low'
9.8,9.5,8.9,20,128.72872,8,1,25.981,136.945,'Very Low'
9.273,9.727,10.364,20,128.72872,8,1,25.981,136.945,'Very Low'
11.7,12.9,16.3,20,128.72872,8,1,25.981,136.945,'Very Low'
31.6,32.7,33.6,20,128.72872,8,1,25.981,136.945,'Low'
31.273,30.545,31.364,20,128.72872,8,1,25.981,136.945,'Low'
47.5,51.6,54.2,20,128.72872,8,1,25.981,136.945,'Low'
51.7,47.8,42.4,20,128.72872,8,1,25.981,136.945,'Low'
31.727,30.636,32.273,20,128.72872,8,1,25.981,136.945,'Low'
27.6,24.4,21.8,20,128.72872,8,1,25.981,136.945,'Low'
22.1,22.8,24.6,20,128.72872,8,1,25.981,136.945,'Very Low'
28.0,26.909,23.636,20,128.72872,8,1,25.981,136.945,'Very Low'
8.0,5.8,4.2,20,128.72872,8,1,25.981,136.945,'Very Low'
1.0,1.091,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.4,1.2,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.0,1.0,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.2,1.1,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
5.0,5.4,6.0,20,128.72872,8,1,25.981,136.945,'Very Low'
8.9,9.7,10.1,20,128.72872,8,1,25.981,136.945,'Very Low'
2.3,1.7,1.4,20,128.72872,8,1,25.981,136.945,'Very Low'
1.3,1.2,1.1,20,128.72872,8,1,25.981,136.945,'Very Low'
1.6,2.0,2.6,20,128.72872,8,1,25.981,136.945,'Very Low'
3.545,3.091,3.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.3,2.4,3.7,20,128.72872,8,1,25.981,136.945,'Very Low'
14.4,14.3,15.7,20,128.72872,8,1,25.981,136.945,'Very Low'
20.818,20.273,20.364,20,128.72872,8,1,25.981,136.945,'Very Low'
33.9,33.3,34.1,20,128.72872,8,1,25.981,136.945,'Low'
47.909,47.636,47.182,20,128.72872,8,1,25.981,136.945,'Low'
45.9,45.0,43.1,20,128.72872,8,1,25.981,136.945,'Low'
34.9,36.5,33.8,20,128.72872,8,1,25.981,136.945,'Low'
12.727,12.545,10.727,20,128.72872,8,1,25.981,136.945,'Very Low'
2.1,1.8,1.4,20,128.72872,8,1,25.981,136.945,'Very Low'
1.3,1.1,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.0,1.091,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.1,1.1,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.7,1.5,1.7,20,128.72872,8,1,25.981,136.945,'Very Low'
6.727,7.0,7.182,20,128.72872,8,1,25.981,136.945,'Very Low'
2.8,3.4,3.9,20,128.72872,8,1,25.981,136.945,'Very Low'
7.3,6.8,6.7,20,128.72872,8,1,25.981,136.945,'Very Low'
2.8,3.7,3.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.364,1.182,1.364,20,128.72872,8,1,25.981,136.945,'Very Low'
4.0,4.3,4.4,20,128.72872,8,1,25.981,136.945,'Very Low'
2.1,2.3,3.2,20,128.72872,8,1,25.981,136.945,'Very Low'
6.0,5.273,4.364,20,128.72872,8,1,25.981,136.945,'Very Low'
1.1,1.1,1.3,20,128.72872,8,1,25.981,136.945,'Very Low'
2.1,2.2,2.1,20,128.72872,8,1,25.981,136.945,'Very Low'
2.2,2.0,2.2,20,128.72872,8,1,25.981,136.945,'Very Low'
3.818,5.0,7.364,20,128.72872,8,1,25.981,136.945,'Very Low'
10.5,9.2,7.8,20,128.72872,8,1,25.981,136.945,'Very Low'
7.818,8.273,9.636,20,128.72872,8,1,25.981,136.945,'Very Low'
11.7,11.5,9.4,20,128.72872,8,1,25.981,136.945,'Very Low'
3.7,3.9,4.0,20,128.72872,8,1,25.981,136.945,'Very Low'
5.6,5.3,4.8,20,128.72872,8,1,25.981,136.945,'Very Low'
1.909,2.182,2.091,20,128.72872,8,1,25.981,136.945,'Very Low'
1.7,1.9,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.5,1.8,1.9,20,128.72872,8,1,25.981,136.945,'Very Low'
1.273,1.182,1.091,20,128.72872,8,1,25.981,136.945,'Very Low'
2.3,1.8,1.8,20,128.72872,8,1,25.981,136.945,'Very Low'
2.0,2.0,2.3,20,128.72872,8,1,25.981,136.945,'Very Low'
4.727,5.455,6.364,20,128.72872,8,1,25.981,136.945,'Very Low'
11.2,10.9,11.3,20,128.72872,8,1,25.981,136.945,'Very Low'
5.9,6.2,4.5,20,128.72872,8,1,25.981,136.945,'Very Low'
1.273,1.545,3.182,20,128.72872,8,1,25.981,136.945,'Very Low'
11.0,13.7,14.8,20,128.72872,8,1,25.981,136.945,'Very Low'
14.2,14.2,13.7,20,128.72872,8,1,25.981,136.945,'Very Low'
8.4,8.9,8.2,20,128.72872,8,1,25.981,136.945,'Very Low'
4.0,3.636,3.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.6,2.8,2.6,20,128.72872,8,1,25.981,136.945,'Very Low'
2.1,2.1,2.3,20,128.72872,8,1,25.981,136.945,'Very Low'
3.0,3.545,4.364,20,128.72872,8,1,25.981,136.945,'Very Low'
11.2,10.8,9.9,20,128.72872,8,1,25.981,136.945,'Very Low'
1.9,2.1,2.8,20,128.72872,8,1,25.981,136.945,'Very Low'
5.818,6.545,7.182,20,128.72872,8,1,25.981,136.945,'Very Low'
3.3,2.9,2.5,20,128.72872,8,1,25.981,136.945,'Very Low'
1.909,2.0,1.818,20,128.72872,8,1,25.981,136.945,'Very Low'
1.2,1.3,1.4,20,128.72872,8,1,25.981,136.945,'Very Low'
1.9,1.6,1.7,20,128.72872,8,1,25.981,136.945,'Very Low'
1.2,1.3,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
2.0,1.636,1.455,20,128.72872,8,1,25.981,136.945,'Very Low'
1.2,1.1,1.2,20,128.72872,8,1,25.981,136.945,'Very Low'
4.1,4.5,4.7,20,128.72872,8,1,25.981,136.945,'Very Low'
5.182,5.818,6.364,20,128.72872,8,1,25.981,136.945,'Very Low'
4.7,3.7,4.2,20,128.72872,8,1,25.981,136.945,'Very Low'
5.7,5.2,3.4,20,128.72872,8,1,25.981,136.945,'Very Low'
1.6,1.2,1.3,20,128.72872,8,1,25.981,136.945,'Very Low'
1.273,1.273,1.182,20,128.72872,8,1,25.981,136.945,'Very Low'
2.1,2.6,3.1,20,128.72872,8,1,25.981,136.945,'Very Low'
2.8,2.4,2.5,20,128.72872,8,1,25.981,136.945,'Very Low'
1.818,2.182,2.273,20,128.72872,8,1,25.981,136.945,'Very Low'
6.3,6.9,8.3,20,128.72872,8,1,25.981,136.945,'Very Low'
14.091,14.0,13.727,20,128.72872,8,1,25.981,136.945,'Very Low'
10.6,11.2,13.4,20,128.72872,8,1,25.981,136.945,'Very Low'
24.0,23.2,24.8,20,128.72872,8,1,25.981,136.945,'Very Low'
36.182,34.636,33.636,20,128.72872,8,1,25.981,136.945,'Low'
27.4,26.9,23.8,20,128.72872,8,1,25.981,136.945,'Low'
9.7,9.8,9.0,20,128.72872,8,1,25.981,136.945,'Very Low'
6.7,6.0,5.2,20,128.72872,8,1,25.981,136.945,'Very Low'
1.818,1.636,1.545,20,128.72872,8,1,25.981,136.945,'Very Low'
1.1,1.2,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.2,1.1,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.091,1.091,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.2,1.2,1.2,20,128.72872,8,1,25.981,136.945,'Very Low'
2.2,2.0,2.5,20,128.72872,8,1,25.981,136.945,'Very Low'
4.2,5.1,6.0,20,128.72872,8,1,25.981,136.945,'Very Low'
7.273,7.909,8.636,20,128.72872,8,1,25.981,136.945,'Very Low'
8.4,6.9,4.4,20,128.72872,8,1,25.981,136.945,'Very Low'
1.1,1.1,1.3,20,128.72872,8,1,25.981,136.945,'Very Low'
1.545,1.636,1.545,20,128.72872,8,1,25.981,136.945,'Very Low'
1.7,1.6,2.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.7,1.7,2.2,20,128.72872,8,1,25.981,136.945,'Very Low'
2.8,3.1,3.0,20,128.72872,8,1,25.981,136.945,'Very Low'
13.5,13.8,15.6,20,128.72872,8,1,25.981,136.945,'Very Low'
26.4,26.3,24.6,20,128.72872,8,1,25.981,136.945,'Very Low'
23.0,22.818,23.273,20,128.72872,8,1,25.981,136.945,'Very Low'
22.6,20.6,20.5,20,128.72872,8,1,25.981,136.945,'Very Low'
19.5,17.8,16.7,20,128.72872,8,1,25.981,136.945,'Very Low'
17.3,17.9,19.5,20,128.72872,8,1,25.981,136.945,'Very Low'
5.1,4.4,4.2,20,128.72872,8,1,25.981,136.945,'Very Low'
2.727,2.273,2.182,20,128.72872,8,1,25.981,136.945,'Very Low'
1.3,1.2,1.1,20,128.72872,8,1,25.981,136.945,'Very Low'
1.2,1.1,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.5,1.7,1.6,20,128.72872,8,1,25.981,136.945,'Very Low'
1.182,1.273,1.182,20,128.72872,8,1,25.981,136.945,'Very Low'
2.2,2.0,2.3,20,128.72872,8,1,25.981,136.945,'Very Low'
2.1,2.3,3.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.5,1.5,1.6,20,128.72872,8,1,25.981,136.945,'Very Low'
1.8,1.5,1.2,20,128.72872,8,1,25.981,136.945,'Very Low'
1.182,1.182,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
1.6,1.8,2.1,20,128.72872,8,1,25.981,136.945,'Very Low'
3.0,2.9,2.9,20,128.72872,8,1,25.981,136.945,'Very Low'
7.273,8.091,10.636,20,128.72872,8,1,25.981,136.945,'Very Low'
15.9,15.7,15.6,20,128.72872,8,1,25.981,136.945,'Very Low'
23.0,21.5,20.9,20,128.72872,8,1,25.981,136.945,'Very Low'
24.2,24.0,23.7,20,128.72872,8,1,25.981,136.945,'Low'
14.273,14.182,14.364,20,128.72872,8,1,25.981,136.945,'Very Low'
26.3,28.6,29.1,20,128.72872,8,1,25.981,136.945,'Low'
28.273,25.818,23.273,20,128.72872,8,1,25.981,136.945,'Low'
16.7,17.0,15.1,20,128.72872,8,1,25.981,136.945,'Very Low'
8.5,8.7,9.2,20,128.72872,8,1,25.981,136.945,'Very Low'
2.818,3.0,3.273,20,128.72872,8,1,25.981,136.945,'Very Low'
3.7,3.7,4.3,20,128.72872,8,1,25.981,136.945,'Very Low'
5.0,5.2,4.7,20,128.72872,8,1,25.981,136.945,'Very Low'
4.818,6.364,7.091,20,128.72872,8,1,25.981,136.945,'Very Low'
11.2,10.8,10.8,20,128.72872,8,1,25.981,136.945,'Very Low'
11.0,9.0,8.7,20,128.72872,8,1,25.981,136.945,'Very Low'
10.3,13.2,16.5,20,128.72872,8,1,25.981,136.945,'Very Low'
15.636,11.818,8.182,20,128.72872,8,1,25.981,136.945,'Very Low'
2.8,3.0,3.0,20,128.72872,8,1,25.981,136.945,'Very Low'
5.2,5.4,5.7,20,128.72872,8,1,25.981,136.945,'Very Low'
4.545,4.455,4.636,20,128.72872,8,1,25.981,136.945,'Very Low'
6.7,6.0,5.8,20,128.72872,8,1,25.981,136.945,'Very Low'
8.8,7.9,7.5,20,128.72872,8,1,25.981,136.945,'Very Low'
3.1,3.8,8.1,20,128.72872,8,1,25.981,136.945,'Very Low'
24.364,26.091,29.364,20,128.72872,8,1,25.981,136.945,'Very Low'
43.3,48.1,48.8,20,128.72872,8,1,25.981,136.945,'Low'
35.0,32.7,29.3,20,128.72872,8,1,25.981,136.945,'Low'
22.091,21.545,19.909,20,128.72872,8,1,25.981,136.945,'Very Low'
21.0,21.2,22.7,20,128.72872,8,1,25.981,136.945,'Very Low'
17.364,16.0,13.636,20,128.72872,8,1,25.981,136.945,'Very Low'
9.3,8.6,7.5,20,128.72872,8,1,25.981,136.945,'Very Low'
3.1,2.9,2.6,20,128.72872,8,1,25.981,136.945,'Very Low'
2.727,2.545,2.636,20,128.72872,8,1,25.981,136.945,'Very Low'
2.3,2.3,2.3,20,128.72872,8,1,25.981,136.945,'Very Low'
2.7,3.1,3.1,20,128.72872,8,1,25.981,136.945,'Very Low'
2.9,3.0,3.0,20,128.72872,8,1,25.981,136.945,'Very Low'
3.364,3.455,4.0,20,128.72872,8,1,25.981,136.945,'Very Low'
7.2,6.6,6.7,20,128.72872,8,1,25.981,136.945,'Very Low'
3.1,4.0,4.3,20,128.72872,8,1,25.981,136.945,'Very Low'
3.0,3.636,2.818,20,128.72872,8,1,25.981,136.945,'Very Low'
1.1,1.2,1.6,20,128.72872,8,1,25.981,136.945,'Very Low'
1.9,1.6,1.3,20,128.72872,8,1,25.981,136.945,'Very Low'
1.1,1.9,3.8,20,128.72872,8,1,25.981,136.945,'Very Low'
16.0,16.909,18.273,20,128.72872,8,1,25.981,136.945,'Very Low'
16.9,17.8,20.3,20,128.72872,8,1,25.981,136.945,'Very Low'
36.7,38.2,42.7,20,128.72872,8,1,25.981,136.945,'Low'
62.818,63.182,61.727,20,128.72872,8,1,25.981,136.945,'Medium'
52.1,50.5,50.0,20,128.72872,8,1,25.981,136.945,'Low'
48.1,48.3,46.9,20,128.72872,8,1,25.981,136.945,'Low'
41.3,39.2,37.9,20,128.72872,8,1,25.981,136.945,'Low'
39.818,40.364,45.636,20,128.72872,8,1,25.981,136.945,'Low'
72.0,73.3,70.4,20,128.72872,8,1,25.981,136.945,'Medium'
46.0,45.5,42.0,20,128.72872,8,1,25.981,136.945,'Low'
19.364,17.909,14.909,20,128.72872,8,1,25.981,136.945,'Very Low'
5.7,4.4,3.1,20,128.72872,8,1,25.981,136.945,'Very Low'
1.6,1.2,1.2,20,128.72872,8,1,25.981,136.945,'Very Low'
1.0,1.0,1.0,20,128.72872,8,1,25.981,136.945,'Very Low'
